,Datetime,Tweet Id,Text,Username
30,2021-07-29 03:45:14+00:00,1420591217189003265,@DJRAW2009 @JaimeChincha @MovistarPeru @ClaroPeru @EntelPeru @DJRAW2009 escríbenos por Whatsapp al 931123123 o a nuestro inbox de Facebook para apoyarte con tus consultas.,bitelperu
31,2021-07-29 03:35:05+00:00,1420588665386983424,"@ClaroPeru MUY BONITO, LUCHO Q. MUY BUENA CÓMO TODO LO QUE HACE. 💖 FELICIDADES EL BICENTENARIO LO MERECE.",LilianS36692585
32,2021-07-29 03:33:10+00:00,1420588182576537604,@maxacrez @ClaroPeru Tmreee clarooooooooooooo ni me cargan los vídeos de youtube,ImMxykol
33,2021-07-29 03:24:22+00:00,1420585967417798656,"@ClaroPeru hola claro peru le informo que estos problemas son muy frecuentes ya que pasa cada 2 o 3 vecez al mes, porque pasa esto?? https://t.co/17nPdOfAwE",maxacrez
34,2021-07-29 03:16:24+00:00,1420583962288791552,"#SOSPeru hermanos Peruanos, no bajen la guardia, sino los veremos como nosotros luchando contra una DICTADURA en #SOSNicaragua al igual que las malditas DICTADURAs de  #SOSCuba #SOSVenezuela, si claro Peru es diferente, todos dijimos los mismo en el pasado..aquí estamos luchando https://t.co/gSWR9iRhrE",carlosnica26
35,2021-07-29 02:45:16+00:00,1420576125990879235,@ClaroPeru Nada que celebrar este bicentenario. El Peru esta de luto,Mariana87576077
36,2021-07-29 02:32:21+00:00,1420572878513266688,@AdanBlaze01 @ClaroPeru Controles,GuimoFX
37,2021-07-29 01:39:50+00:00,1420559659111419905,@AdanBlaze01 @ClaroPeru Tu Tv parece que la hackearon :v,zaga_moises
38,2021-07-29 01:38:37+00:00,1420559354307153922,"@AdanBlaze01 @ClaroPeru Adan, yo te recomiendo el movistar, ya que no es lo mismo de claro, el movistar te servirá... Ahora mismo el movistar esta mejor que el claro. Ese es mi consejo de vida :v",zaga_moises
39,2021-07-29 01:35:27+00:00,1420558558794555394,@AdanBlaze01 @ClaroPeru @ClaroPeru por eso movistar te gana cagada (bueno los 2 son una miarda),Justin_J64
40,2021-07-29 01:25:38+00:00,1420556085115695110,"Grande @ClaroPeru tumbando directos desde tiempos inmemoriales
(desde las 7:50 que no vuelve y dicen que puede tardar hasta las 12 wtf) https://t.co/vVVerPyZUL",AdanBlaze01
41,2021-07-29 00:25:28+00:00,1420540945167175683,@comsmovistarpe @ClaroPeru @win El internet es un derecho no un servicio. No más pagos de internet en un país de internet gratis 👋👋👋,rvizcardo
42,2021-07-29 00:15:13+00:00,1420538368081944580,@JaimeChincha @MovistarPeru @ClaroPeru @EntelPeru de ustedes depende... apoyen al nuevo presi 😅,luisaspen3
43,2021-07-28 22:55:34+00:00,1420518322106404865,@ClaroPeru Que chiucha habla claro si el país esta de luto y se va ir a la mierda 💩,Elgallocolorao2
44,2021-07-28 22:05:17+00:00,1420505667098619904,@ClaroPeru Bien. Esperaremos la resolución de la incidencia que han elevado para su atención. Gracias.,MarcosFonruge
45,2021-07-28 21:22:41+00:00,1420494947028017161,@ClaroPeru Acabo de comunicaros la incidencia por DM. Quedo a la espera.,MarcosFonruge
46,2021-07-28 20:26:56+00:00,1420480917173383179,@ClaroPeru Anoche mismo se arregló. Pero voy a ver si sigue pues no he revisado hoy. Salía un problema con los DNS,D10SCAR
47,2021-07-28 20:26:41+00:00,1420480854174978052,@maguchachucha @AlvaroVargasLl CLARO PERU TU TE VAS A TIRAR UN TIRO DE COCA QUE FINANCIARON A CASTILLO,efrain_14r
48,2021-07-28 20:24:16+00:00,1420480247405895681,"@ClaroPeru hola, cual es el procedimiento para gestionar una línea con los beneficios de intercorp",sr_vic
49,2021-07-28 20:15:37+00:00,1420478067001135104,Significa que no tendré que pagarlo @ClaroPeru ya saben 😤😤 pobre de ustedes que me cobren desde agosto 🤞😌 @OSIPTEL haz respetar mi nuevo derecho 👇🏻😉 https://t.co/jwDLgxVtV4,Harverstein
50,2021-07-28 20:15:35+00:00,1420478060701310978,"@luckylucianou Tienes mucha razón, países como Austria, Dinamarca o Suiza han quitado muchas libertades a sus ciudadanos al tener esa práctica tan horrenda, pero claro, Perú no se puede comparar con gobiernos salvajes y dictatoriales.",Espergesia3
51,2021-07-28 20:14:51+00:00,1420477877863305222,@JaimeChincha Significa que no tendré que pagarlo @ClaroPeru ya saben 😤😤 pobre de ustedes que me cobren desde agosto 🤞😌,Harverstein
52,2021-07-28 19:28:21+00:00,1420466172236111880,@ClaroPeru Vas a construir el país con música?,Alfonso95807261
53,2021-07-28 19:22:26+00:00,1420464685019717637,"Hoy hago la cancelación del servicio de Internet de  @ClaroPeru pero la solicitud será con fecha 5 de agosto. Mientras tanto siguen facturando.

Y @OSIPTEL está pintado. @IndecopiOficial? O es q los consumidores estamos desprotegidos? #Presidentedelbicentenario #PedroCastillo",Mobeca1
54,2021-07-28 19:22:23+00:00,1420464670981431297,Todos atentos escuchando que el internet será un derecho. Ya podemos ir cancelando nuestros servicios en @MovistarPeru o @ClaroPeru #BicentenarioPeru https://t.co/b9f8C3ZBTc,luigidelperu
55,2021-07-28 19:11:51+00:00,1420462021733138435,"Quiero dar de baja mi servicio de Internet @ClaroPeru y me cortan la llamada después de 10 minutos de preguntas y esperas.

Qué tengo q hacer para dar de baja un servicio @OSIPTEL?",Mobeca1
56,2021-07-28 18:47:51+00:00,1420455982061309956,@JaimeChincha Diles esos pues a @MovistarPeru @ClaroPeru @bitelperu  y @EntelPeru,DJRAW2009
57,2021-07-28 18:43:52+00:00,1420454977705857029,Hola @ClaroArgentina @ClaroPeru @ClaroEcua @ClaroNicaragua @clarochile_cl @claroguatemala queremos ser hinchas de los deportistas que con tanto esfuerzo están en #Tokio2020 por eso necesitamos que estén presentes todo el tiempo en sus parrillas como lo está el fútbol,LorenA_EP_
58,2021-07-28 18:15:36+00:00,1420447867815215104,"@enzochaparro @wininternetpe @MovistarPeru @ClaroPeru @Americatel @EntelPeru nos conformamos que haya buen servicio y un mejor precio. Ah, y una mayor supervisión porque parecemos desamparados",markofelix
59,2021-07-28 18:08:03+00:00,1420445963760635906,"Jajjajaja
Adiós @ClaroPeru @MovistarPeru @EntelPeru y todos los demás https://t.co/XGZP6ceW9E",cubaeliz
60,2021-07-28 17:53:04+00:00,1420442194838757377,@DomingoFloresR @wininternetpe @MovistarPeru @ClaroPeru @Americatel @EntelPeru Efectivamente,enzochaparro
61,2021-07-28 17:46:56+00:00,1420440649707532293,"Estimados @MovistarPeru y @ClaroPeru el presidente acaba de anunciar q Internet pasa a ser un derecho y no un servicio, espero dejen de facturarme... Gracias 😉",blanqviazvl75
62,2021-07-28 17:39:16+00:00,1420438720378019840,"Internet es un derecho, y no un servicio, o sea @ClaroPeru me tendrá que bajar mi facturación porque solo servicio será el contar con cable tv 🤣",ireth_isildr33
63,2021-07-28 17:38:05+00:00,1420438423677120517,@enzochaparro @wininternetpe @MovistarPeru @ClaroPeru @Americatel @EntelPeru Ellos felices. Quien va a instalar eso y a ganar dinero por hacerlo y por mantenerlo?,DomingoFloresR
64,2021-07-28 17:34:57+00:00,1420437634808225801,"Castillo anuncia que en su Gobierno el Internet será un derecho de todos los peruanos, no un servicio. Ojo @wininternetpe @MovistarPeru @ClaroPeru @Americatel @EntelPeru etc.",enzochaparro
65,2021-07-28 17:34:47+00:00,1420437593355870213,La educación pública en estado de emergencia. El servicio de Internet no debe ser un problema más para el país. Atentos @MovistarPeru y @ClaroPeru. No se sigan pasando de vivos.,DiegoSotomayor7
66,2021-07-28 17:34:21+00:00,1420437484811526155,Agárrate @ClaroPeru https://t.co/sKe4VALMcs,__Vampi__
67,2021-07-28 17:34:17+00:00,1420437466763468805,"""Internet será un derecho, no un servicio"" te hablan @MovistarPeru @EntelPeru @ClaroPeru",teresalayamari
68,2021-07-28 17:34:09+00:00,1420437432743378945,"Si el internet será un derecho y no un servicio, exijo que mañana no me cobren nada @ClaroPeru y quiero fibra óptica de 600mbps rai nauuuu 😾😾😾😾😾",renzo1001
69,2021-07-28 16:46:01+00:00,1420425319924830209,@ClaroPeru Porque no empiezan a hacer las cosas correctamente?dar el servicio que efectivamente dicen que dan?dejar de mentir a los usuarios?!!!,FernandoLagunas
70,2021-07-28 16:05:02+00:00,1420415006252883977,"@LainezLozada22 @ClaroPeru Uy, yo estoy celebrando por los que no celebran",Lui5Melgar
71,2021-07-28 15:13:10+00:00,1420401955344732166,@ClaroPeru Celebrar??? Que vamos a celebrar con el gobierno comunista que tomó el poder con mentiras y trampas. Celebren solos...,alomparte617
72,2021-07-28 14:35:56+00:00,1420392586582298631,"@mariobryceofic El mensaje es claro, Peru al chavismo #NadaQueCelebrar",Desdelbalcon2
73,2021-07-28 14:00:03+00:00,1420383555474149377,@ClaroPeru ❤️🇵🇪 Gracias Claro Perú,nataliaperu05
74,2021-07-28 13:54:04+00:00,1420382050339676162,"@JavierDios3 @VLADIMIR_CERRON Claro Perú se muere por ser como Bolivia !! no hablen cojudeces , publicidad barata del socialismo",edilbertomanuel
75,2021-07-28 12:51:50+00:00,1420366385637646341,@ClaroPeru Por culpa de tu jefe keiko corrupta.,MarinaOdria
76,2021-07-28 11:07:51+00:00,1420340218209636360,"@ClaroPeru Nada q celebrar con gobierno social Comunista narcoterrorista ILEGÍTIMO
#SocialComunismoEsMiseria",delro3000
77,2021-07-28 10:46:41+00:00,1420334892504821760,@ClaroPeru No hay nada que celebrar.,BlacksLevy
78,2021-07-28 09:03:12+00:00,1420308848783540225,"@ClaroPeru Puro floro, mejoren la calidad de su servicio de internet inalámbrico... #$&amp;d@",franco2562
79,2021-07-28 08:18:39+00:00,1420297636721184774,@ClaroPeru tienen problemas con sus DNS.  Varios usuarios de miraflores y surco no tienen acceso a muchos sitios web a menos que utilicen DNS’s de otros servicios. Seria bueno que lo revisen.,MarcosFonruge
80,2021-07-28 08:01:29+00:00,1420293319997919235,"@Moni_Cat7 @ClaroPeru Ya volvió creo, al menos asi parece🤞",cafe_nativa
81,2021-07-28 07:54:19+00:00,1420291513561534464,@cafe_nativa @ClaroPeru Tambien soy claro y la red no se conecta con mi cel😌 cosas del tercer mundo,Moni_Cat7
82,2021-07-28 07:43:48+00:00,1420288867043774473,Y que se puede hacer con el internet una mierda de @ClaroPeru que ya me he cansado de quejarme y bueno... NO LO RECOMIENDO PARA NADA. A dormir sin poder entrenar para el torneo... https://t.co/jJYp1QxDav,djmvpoficial
83,2021-07-28 07:43:32+00:00,1420288801944051719,@cafe_nativa @ClaroPeru Parece que sí,D10SCAR
84,2021-07-28 07:41:56+00:00,1420288397483073538,Ohhh al parecer ya esta. Me estas espiando @ClaroPeru?? bueno mas te vale no fallar de nuevo 😤,cafe_nativa
85,2021-07-28 07:38:01+00:00,1420287410726965252,@D10SCAR @ClaroPeru Ambos 😔,cafe_nativa
86,2021-07-28 07:32:04+00:00,1420285917223325696,@cafe_nativa @ClaroPeru En cel o en casa? Yo Tengo problemas en casa,D10SCAR
87,2021-07-28 07:28:43+00:00,1420285071416860676,Alguien mas tiene la señal de @ClaroPeru y no le carga las imágenes ni videos? Chamare ojala no haya vlive 😭😭😭😭,cafe_nativa
88,2021-07-28 07:25:47+00:00,1420284333810757634,"@ClaroPeru por culpa de ustedes y su internet no puedo disfrutar del tono virtual perucho, gracias por nada",skzilysomuch
89,2021-07-28 07:15:40+00:00,1420281788618973187,@ClaroPeru los odio son de lo peor!!!! Espero que quiebren por estafadores 😤,QueenOfMean___
90,2021-07-28 06:48:34+00:00,1420274968122863617,"@DEFENSORIAEC @ClaroEcua @AbAlvaroNoboa @alcaldiagye @ATMGuayaquil @Lenin @Salud_Ec @VicenteTaianoEC @jaimenebotsaadi @DrJuanCZevallos @mariapaularomo @munozmalejandra @IsabelNoboaP @JaimeDamerval @ottosonnenh @Arcotel_ec @xhervas @yakuperezg @LassoGuillermo @CesarMontufar51 @ecuarauz @isidroromero_c @GuillermoCeli @LucioGutierrez3 @ClaroArgentina @ClaroPeru @ClaroNicaragua @clarochile_cl @ClaroColombia @claroguatemala @DiarioExtraEc @elcomerciocom @eluniversocom @Expresoec @revistavistazo @24HorasGYE Ha transcurrido 167 días sin noticias de la @DEFENSORIAEC por denuncia a @ClaroEcua. @Arcotel_ec @DirectorArcotel  @DiarioExtraEc @elcomerciocom @eluniversocom @Expresoec @revistavistazo @24HorasGYE @EcuavisaInforma @tctelevision @teleamazonasec #Claroecuador 
 @PresidenteEC https://t.co/DvfNpZwMnD",AlvarArosemenaA
91,2021-07-28 06:46:25+00:00,1420274426357198848,"@DEFENSORIAEC @ClaroEcua @AbAlvaroNoboa @alcaldiagye @ATMGuayaquil @Lenin @Salud_Ec @VicenteTaianoEC @jaimenebotsaadi @DrJuanCZevallos @mariapaularomo @munozmalejandra @IsabelNoboaP @JaimeDamerval @ottosonnenh @Arcotel_ec @xhervas @yakuperezg @LassoGuillermo @CesarMontufar51 @ecuarauz @isidroromero_c @GuillermoCeli @LucioGutierrez3 @ClaroArgentina @ClaroPeru @ClaroNicaragua @clarochile_cl @ClaroColombia @claroguatemala @DiarioExtraEc @elcomerciocom @eluniversocom @Expresoec Ha transcurrido 55 días. Hilo
@ClaroEcua @DEFENSORIAEC @Arcotel_ec @DiarioExtraEc @elcomerciocom @eluniversocom @Expresoec @revistavistazo @24HorasGYE @EcuavisaInforma @tctelevision @teleamazonasec @ClaroArgentina @ClaroPeru #Claroecuador @DirectorArcotel @LassoGuillermo #Arcotel https://t.co/UeZ8tr6XLk",AlvarArosemenaA
92,2021-07-28 06:21:07+00:00,1420268061655973889,"⚡ #Falla Moderada de internet detectada: #Claro en #Piruw desde las 01:10 AM, afectando #Cusco #Arequipa #Piura +2 otras zonas

🇵🇪 Mapa en vivo y análisis
👉 https://t.co/0OlCFeLD1O

#claroperu #Clarofalta #Clarodown #nointernet #offline #Peru #noche https://t.co/DG8cOO2Qb6",outagedetect
93,2021-07-28 06:13:15+00:00,1420266080841486341,"@ClaroPeru siempre el mismo problema de internet ni con un cable ethernet llega la señal de 100 megas del plan, a las justas 30. Qué asco dan",abanto_joe
94,2021-07-28 05:38:54+00:00,1420257437991452676,@ClaroPeru Lucho cacazana....porque llaman a ese mediocr habiendo cientos de jueves más talentosos,el_trollon
95,2021-07-28 05:27:57+00:00,1420254680400203779,@ClaroPeru No gracias,jdtto
96,2021-07-28 03:01:11+00:00,1420217743522009090,@BrainIesspeople Igualito a los técnicos de @MovistarPeru  y @ClaroPeru,kisseshot69
97,2021-07-28 01:27:04+00:00,1420194057951789059,@FiorellaVilch15 @AldairjmNez @ClaroPeru Creo que es la única solución. Muchas gracias por tu sugerencia 👏🏾,jairsinhoGA
98,2021-07-28 01:06:26+00:00,1420188865432784896,"@jairsinhoGA @AldairjmNez @ClaroPeru Amigo, sabes cómo solucionas ese abuso? Usa el libro de reclamos en la página Web, al toque te llaman y te van a rogar para que solucionen el problema, de hecho te brindaran alguna oferta, descuento, lo que sea, para evitar que te vayas o que tu denuncia proceda.",FiorellaVilch15
99,2021-07-28 00:45:39+00:00,1420183637186818049,@ClaroPeru tu servicio 🤬🤬🤬🤬🤬 es málisimo https://t.co/NqH8bRuet6,CuentaSamael
100,2021-07-28 00:35:23+00:00,1420181054384742403,"@ClaroPeru Tremenda canción por el #Bicentenario del Perú! Gracias @ClaroPeru por excelente homenaje #hoydiatecanto

P.D. Escúchenla con unos buenos audífonos a todo volumen.",norbertblas
101,2021-07-28 00:34:55+00:00,1420180935656488968,"@AldairjmNez @ClaroPeru He llamado todo el día. Uno me colgó, el otro me ""derivo"" al área encargada y me colgaron....... Y así todo lo mismo 🤦🏽‍♂️",jairsinhoGA
102,2021-07-28 00:28:37+00:00,1420179351878918147,"@jairsinhoGA @ClaroPeru Deben estar cansado de recibir reporte de fallas, reclamos. Se les hace más fácil colgar la llamada y pasar a otro. Esto es un reflejo de la calidad de servicio que ofrecen, no les importa para nada los clientes.",AldairjmNez
103,2021-07-28 00:12:46+00:00,1420175362894540801,"Hola @ClaroPeru  habrá alguna manera que sus asesores no cuelguen en servicio cuando uno espera? Vengo llamando todo el día, y me hacen lo mismo.",jairsinhoGA
104,2021-07-27 23:57:59+00:00,1420171639447334916,"@IndiraHuilca Lo tienes bien claro :
""PERÚ LIBRE"" de agresores
🤡🤡🤡👌",TucoLiberal
105,2021-07-27 23:41:02+00:00,1420167376826519562,@ClaroPeru Qué festejan; la eliminación de nuestras libertades!  🤨,ClaraSolde
106,2021-07-27 23:04:30+00:00,1420158181800611841,@ClaroPeru La atención en Trujillo es una porquería! Me llamaron que venga por las puras. Soy enfermera a turno de 12 horas. Llegué antes del cierre del horario de atención y no me atendieron. Voy hacer mi denuncia. Me tienen 3 meses así. No recomendaré nunca a CLARO.,KarinaBenites
107,2021-07-27 22:09:45+00:00,1420144404074057729,"@verdadyduele @ClaroPeru Buenas tardes, estimado usuario, por favor bríndanos los detalles de tu caso a través de un mensaje directo (DM) para poder ayudarte a encontrar una solución. Estamos siempre a tu disposición.",OSIPTEL
108,2021-07-27 22:05:08+00:00,1420143242075590659,@edard_richard @ClaroPeru @colectivoUD Totalmente de acuerdo...el Perú está de luto.,alejandro_rb03
109,2021-07-27 22:04:09+00:00,1420142992774545411,@edard_richard @ClaroPeru @colectivoUD Totalmente de acuerdo...,alejandro_rb03
110,2021-07-27 21:56:52+00:00,1420141162288009216,@ClaroPeru @milichaur Jajaja,solziiiito
111,2021-07-27 21:03:51+00:00,1420127820668416001,@ClaroPeru Solo saben pedir disculpas pero no solucionan nada!!! La honestidad ante todo. Se niegan a pasarme con un supervisor de su CC y su community manager solo indica que entiende mi problema. Si fuesen empaticos darian solución,Patty_Foster
112,2021-07-27 21:00:22+00:00,1420126943425482752,"@ClaroPeru van casi 4 hrs. Solo dan mensajes de en breve lo solucionaremos. Asi estoy mas de 24 hrs. Pesimo servicio!!!
#ejemplodemalservicio #claromecedores https://t.co/gMnfvOQ3gD",Patty_Foster
113,2021-07-27 20:50:49+00:00,1420124537480519701,@ClaroPeru @IndecopiOficial  siguen poniendo trabas y se hacen los desentendidos para no hacerme cita para devolver su equipo celular y pedir mi dinero ahora. https://t.co/VVjRsbTWIH,1tiradorselecto
114,2021-07-27 20:26:38+00:00,1420118455353741312,"@JordanBlancas @ClaroPeru @MovistarPeru Buenas tardes, Jordan, por favor bríndanos los detalles de tu caso a través de un mensaje directo (DM) para poder ayudarte a encontrar una solución. Estamos siempre a tu disposición.",OSIPTEL
115,2021-07-27 20:00:04+00:00,1420111766365868035,"@OSIPTEL @rafaelmuente @noticias_tvperu @Agencia_Andina @RadioNacionalFM @DiarioElPeruano @MovistarPeru @ClaroPeru “buenas prácticas”?!,de que?si los operadores hacen lo que quieren con los usuarios!se burlan,no dan los servicios que uno contrata y encima pagamos de por vida los decos,y OSIPTEL bien gracias!!!",FernandoLagunas
116,2021-07-27 19:48:26+00:00,1420108840788369410,"@JordanBlancas @OSIPTEL @ClaroPeru Hola, Jordan. Queremos brindarte la ayuda necesaria con la dificultad que estás presentando. 🔧 Por favor, envíanos tus datos a través de un mensaje privado. Te estaremos esperando. 📩",MovistarPeru
117,2021-07-27 19:47:26+00:00,1420108587683262464,"Hola @OSIPTEL 
Hice mi portabilidad a @ClaroPeru en MAYO de este año y @MovistarPeru me suspendió la línea por 'deudas' de JUNIO y JULIO. 
La respuesta de #movistar fue simplemente: ""Igual tu línea ya está dado de baja""

Solicito una explicación, por favor. https://t.co/2mVHwAcLE1",JordanBlancas
118,2021-07-27 19:31:50+00:00,1420104661722349579,"@ClaroPeru @IndecopiOficial @Real_Plaza PD. Cambiaré de Operador y no quiero que me llamen a cada rato a pedir que me quedé con uds. Que te damos más GB, que menor precio, etc etc. SE VAN A LA MISA @ClaroPeru  CC. @IndecopiOficial  @MovistarPeru  @entel Chileno avísale a @entelperu que me desbloquee SOY CLIENTE DE UDS.",1tiradorselecto
119,2021-07-27 19:28:58+00:00,1420103941174484997,"@ClaroPeru @IndecopiOficial NO HAY SOLUCIÓN, SOLO MI DENUNCIA VIA INDECOPI PARA QUE QUEDE PRECEDENTE GRACIAS. DEVOLVERE EL EQUIPO MOTO G9 PLUS A SU TIENDA @ClaroPeru  DEL @Real_Plaza  TRUJILLO UNO QUERIA COMPRAR POR EL PRECIO CON LA PROMOCIÓN, EQUIPOS HAY MEJORES POR ESE PRECIO DUAL SIM Y LIBRES DE CONTRATO https://t.co/MrrTcsTmfN",1tiradorselecto
120,2021-07-27 19:02:59+00:00,1420097402946703365,Linda Canción y Video como siempre Claro Peru 👍💪🙏 https://t.co/wqdz8vAUWO,jorgediazc1974
121,2021-07-27 19:02:32+00:00,1420097288119193601,@jesus_itpro @ClaroPeru 4 horas tomó pero logré hacer las gestiones... Sólo me queda la portabilidad del fijo 😓,verdadyduele
122,2021-07-27 19:00:59+00:00,1420096897117786131,"@verdadyduele @ClaroPeru Entiendo que no es una decisión de claro, sino del centro comercial. Sugiero ir al CAC de Begonias en San Isidro. 2 días seguidos he ido a ese lugar y parecía un desierto.",jesus_itpro
123,2021-07-27 19:00:04+00:00,1420096669962620929,"@ClaroPeru buenas tardes, recibi un recibo con un saldo a mí favor. Por favor me podria indicar como lo hago efectivo. Gracias",Alex94154035
124,2021-07-27 18:58:25+00:00,1420096251044012042,@verdadyduele @ClaroPeru Dato: el CAC de Claro en San Isidro (Begonias) parece un desierto.,jesus_itpro
125,2021-07-27 18:38:19+00:00,1420091195783532546,"Y adivinen, @ClaroPeru no cuenta con Libro de Reclamaciones en físico en sus CAC y tampoco se puede poner reclamo ni por vía telefónica ni por la web. https://t.co/XS2Ls7qBty",verdadyduele
